particle_size,2_500_1_00,2_500_1_01,2_500_1_02,2_500_2_00,2_500_2_01,2_500_2_02,4_500_1_00,4_500_1_01,4_500_1_02,4_500_2_00,4_500_2_01,4_500_2_02,8_500_1_00,8_500_1_01,8_500_1_02,8_500_2_00,8_500_2_01,8_500_2_02,9_500_1_00,9_500_1_01,9_500_1_02,9_500_2_00,9_500_2_01,9_500_2_02,13_500_1_00,13_500_1_01,13_500_1_02,13_500_2_00,13_500_2_01,13_500_2_02,18_500_1_00,18_500_1_01,18_500_1_02,18_500_2_00,18_500_2_01,18_500_2_02,19_500_1_00,19_500_1_01,19_500_1_02,19_500_2_00,19_500_2_01,19_500_2_02,20_500_1_00,20_500_1_01,20_500_1_02,20_500_2_00,20_500_2_01,20_500_2_02,21_500_1_00,21_500_1_01,21_500_1_02,21_500_2_00,21_500_2_01,21_500_2_02,25_500_1_00,25_500_1_01,25_500_1_02,25_500_2_00,25_500_2_01,25_500_2_02,26_500_1_00,26_500_1_01,26_500_1_02,26_500_2_00,26_500_2_01,26_500_2_02,35_500_1_00,35_500_1_01,35_500_1_02,35_500_2_00,35_500_2_01,35_500_2_02,36_500_1_00,36_500_1_01,36_500_1_02,36_500_2_00,36_500_2_01,36_500_2_02,12_500_1_00,12_500_1_01,12_500_1_02,12_500_2_00,12_500_2_01,12_500_2_02,30_600_2_00,30_600_2_01,30_600_2_02,30_600_1_00,30_600_1_01,30_600_1_02,12_500_1_00,12_500_1_01,12_500_1_02,3_250_2_00,3_250_2_01,3_250_2_02,3_250_1_00,3_250_1_01,3_250_1_02,14_500_2_00,14_500_2_01,14_500_2_02,14_500_1_00,14_500_1_01,14_500_1_02,23_800_2_00,23_800_2_01,23_800_2_02,23_800_1_00,23_800_1_01,23_800_1_02,32_500_2_00,32_500_2_01,32_500_2_02,32_500_1_00,32_500_1_01,32_500_1_02,5_500_1_00,5_500_1_01,5_500_1_02,5_500_2_00,5_500_2_01,5_500_2_02,10_500_1_00,10_500_1_01,10_500_1_02,10_500_2_00,10_500_2_01,10_500_2_02,15_500_1_00,15_500_1_01,15_500_1_02,15_500_2_00,15_500_2_01,15_500_2_02,24_600_1_00,24_600_1_01,24_600_1_02,24_600_2_00,24_600_2_01,24_600_2_02,29_800_1_00,29_800_1_01,29_800_1_02,29_800_2_00,29_800_2_01,29_800_2_02,31_500_1_00,31_500_1_01,31_500_1_02,31_500_2_00,31_500_2_01,31_500_2_02,6_500_1_00,6_500_1_01,6_500_1_02,6_500_2_00,6_500_2_01,6_500_2_02,11_500_1_00,11_500_1_01,11_500_1_02,11_500_2_00,11_500_2_01,11_500_2_02,17_500_1_00,17_500_1_01,17_500_1_02,17_500_2_00,17_500_2_01,17_500_2_02,19_600_1_00,19_600_1_01,19_600_1_02,19_600_2_00,19_600_2_01,19_600_2_02,34_500_1_00,34_500_1_01,34_500_1_02,34_500_2_00,34_500_2_01,34_500_2_02,1_500_1_00,1_500_1_01,1_500_1_02,1_500_2_00,1_500_2_01,1_500_2_02,7_500_1_00,7_500_1_01,7_500_1_02,7_500_2_00,7_500_2_01,7_500_2_02,16_500_1_00,16_500_1_01,16_500_1_02,16_500_2_00,16_500_2_01,16_500_2_02,22_800_1_00,22_800_1_01,22_800_1_02,22_800_2_00,22_800_2_01,22_800_2_02,27_800_1_00,27_800_1_01,27_800_1_02,27_800_2_00,27_800_2_01,27_800_2_02,33_500_1_00,33_500_1_01,33_500_1_02,33_500_2_00,33_500_2_01,33_500_2_02,28_500_1_00,28_500_1_01,28_500_1_02,28_500_2_00,28_500_2_01,28_500_2_02,70_500_1_00,70_500_1_01,70_500_1_02,70_500_2_00,70_500_2_01,70_500_2_02,73_500_1_00,73_500_1_01,73_500_1_02,73_500_2_00,73_500_2_01,73_500_2_02,74_500_1_00,74_500_1_01,74_500_1_02,74_500_2_00,74_500_2_01,74_500_2_02,75_500_1_0000,75_500_1_0001,75_500_1_0002,75_500_2_00,75_500_2_01,75_500_2_02,76_125_2_00,76_125_2_01,76_125_2_02,76_125_1_00,76_125_1_01,76_125_1_02
229.5,6122,16715,2451,843332,81,122176,14178,35274,346,0,2980,40892,4516,232827,1685,12515,300572,676,6128,107698,128616,134483,165736,89688,287,122,55,737170,109,234214,80084,970853,146490,2396,348587,1320,13607,0,15,118613,41862,66446,254751,208806,73609,28664,36,0,295318,395265,168579,331775,388296,827,591,547927,232430,650771,312898,215527,26362,1771,43,103,171494,4,773265,195428,230629,270501,450115,273368,434878,813,19,51779,61416,468892,462590,2334,152751,655,26442,53408,35402,854914,49694,561430,762173,104274,10573,1895,22526,484536,776384,1172004,735495,70062,131978,2311327,720530,172926,696033,270329,348988,25885,607919,239895,352316,1451472,5964,373332,146593,112486,164111,94582,167102,368816,601417,107737,529028,804935,695890,90803,159317,416816,98266,164688,602413,20951,254426,22778,242757,2382,181866,757498,95844,213094,563069,29225,213102,208640,3920,143215,76928,184140,0,281,0,7310,36173,8645,1238,240181,9939,337341,16771,5603,366427,226144,6147,45900,45620,122521,298776,13712,2648,34534,107968,100353,332627,135507,2820,1256,35128,277204,172871,6896,13077,434604,1029003,673227,147997,81992,109198,22552,771929,825480,220928,116081,0,44820,9605,139532,101919,417,0,140653,57011,1604,86768,193392,225320,422422,174291,130307,42160,185460,18,195350,114094,67308,13806,314815,516031,916151,54605,1718,250987,58570,204089,110,122143,59539,2,1695,240786,60971,73817,309963,121734,6268,1693609,5583,125523,13693,74462,16183,873,63073,383205,39026,144937,0,489,599885,77805,281238,80521,326673,217338,75,21208,1743,41
230.5,3754,14244,2103,884074,109,115978,17780,46885,279,0,2396,38114,6174,233760,1410,9546,296252,667,6710,122944,127078,111529,180496,95822,268,87,66,706351,97,246042,65431,849240,138368,1686,367155,1230,14036,0,14,102866,48101,63343,253087,176740,74068,22084,31,0,275422,410350,172040,326894,387150,823,483,526887,219679,643214,304069,209636,29419,1593,25,79,160961,5,719705,204820,208885,272745,450173,260261,433260,642,15,43767,61192,457019,430987,1921,177670,1046,24127,65958,27847,835396,50145,554157,630928,144273,10129,1515,21593,422746,739976,1202556,671432,73712,127020,2164389,695956,193786,685586,278902,328399,21834,609559,203298,365592,1452070,6031,348987,147784,100428,143894,87980,163495,350959,597414,97574,507496,768022,644443,81484,155506,317001,98346,146284,601186,15791,257919,21023,225893,1571,158488,747386,88045,169636,497968,22524,201335,190953,3615,108929,77345,201891,0,176,0,9295,33793,7016,1201,235580,10974,328411,16391,4932,326333,212246,5026,35172,38788,120933,291428,9081,2038,29794,81402,79757,335704,120879,2743,1063,33887,275059,171718,4850,13028,399663,1000402,637506,123149,74309,102142,24094,819121,841834,239080,109293,0,54376,7639,146679,98111,576,0,116702,60269,1875,79039,197012,181917,480402,156151,132855,33061,171951,18,184343,112448,63524,10648,303810,485525,895452,45534,2015,235000,65281,172759,111,131282,56445,3,1237,230649,56998,68197,307181,121807,5771,1609719,5073,106475,14758,68238,20683,1146,45556,390396,35729,156007,0,154,529189,52774,290278,59316,374548,209654,48,24205,1995,30
231.5,2243,12161,1816,896209,149,109923,22106,60929,230,0,1918,35848,8517,233233,1191,7193,289864,670,7422,139960,125852,91411,196379,102251,253,63,81,672815,87,258698,53410,730366,131796,1197,386465,1161,14536,0,13,88355,55283,60571,252197,148420,74833,16953,28,0,256742,423682,175693,320476,385330,838,404,502733,206700,631297,293811,203431,32921,1432,14,61,151570,7,656986,214330,188166,275646,449471,247845,426503,507,12,37041,61299,444615,399367,1590,204734,1665,22209,81554,21901,809415,50952,547133,509785,196235,9845,1228,20832,365468,703876,1225954,607509,78271,122559,1977650,670870,218257,674091,289320,309476,18518,608761,171188,377333,1423108,6176,325616,149163,89496,126034,81759,160355,333865,586498,88707,486253,729050,590628,73237,150877,233624,99195,129586,598136,11811,260893,19494,208599,1028,136871,735633,81051,133057,436193,17272,190963,172657,3393,80877,78255,214658,0,109,0,11796,31666,5673,1182,230892,12247,318735,16142,4364,289018,198682,4117,26550,32829,119306,284956,5915,1579,25748,60021,62922,338560,106979,2717,921,32993,273026,170292,3404,13111,366941,968479,603795,101904,67269,95833,25864,850690,852501,257943,102895,0,65975,6050,153970,94984,798,0,93945,63791,2214,71812,200335,145190,538994,139820,135684,25620,158754,18,169936,109847,59562,8092,292685,454803,868788,37915,2396,219267,72785,144935,114,140623,53685,3,903,222483,53790,63224,303947,122083,5442,1500073,4666,89864,16162,62974,26464,1531,32056,398770,32983,169111,0,45,452178,34743,298374,42947,421858,202615,31,27722,2312,23
232.5,1306,10409,1578,876867,207,104024,27237,77355,193,0,1530,34027,11818,231305,1017,5354,281452,682,8286,158749,124923,74004,213334,108926,242,47,101,637050,79,272160,43579,617433,126588,858,406299,1111,15102,0,13,75168,63448,58107,252083,123717,75906,12973,26,0,239295,434838,179528,312626,382833,873,346,475885,193604,615110,282391,196952,36915,1287,8,48,143212,10,588179,223809,168575,279171,447950,236136,414404,400,9,31414,61728,431809,368128,1325,233670,2636,20631,100825,17241,777522,52116,540228,403056,262091,9709,1009,20231,313142,668538,1241405,545037,83835,118534,1760790,645509,246766,661568,301715,292082,15808,605443,143351,387237,1366667,6406,303277,150687,79629,110324,75909,157649,317560,568773,80981,465359,688579,535712,65956,145426,166862,100829,114493,593122,8768,263338,18166,191120,669,117181,722086,74792,102856,378460,13184,181861,154253,3243,58629,79651,221147,0,66,0,14927,29772,4575,1180,226136,13800,308395,16018,3883,254637,185538,3382,19750,27682,117618,279296,3794,1232,22298,43274,49301,341071,93909,2740,816,32419,271005,168582,2388,13323,336397,933382,572084,83922,60848,90222,27883,863526,857096,277258,96929,0,79931,4777,161351,92484,1106,0,73470,67589,2638,65096,203259,114657,596201,125156,138760,19616,145819,17,152646,106383,55473,6062,281446,424217,836999,31557,2886,203900,81124,120610,120,150051,51236,3,659,216212,51255,58826,300206,122586,5259,1371148,4344,75486,17969,58567,33846,2077,21965,407982,30722,184491,0,12,374204,22196,305092,30564,466044,196215,21,31841,2709,18
233.5,741,8937,1382,826598,291,98293,33241,95872,164,0,1215,32594,16446,228056,877,3940,271110,705,9329,179253,124278,59148,231276,115790,234,35,126,599579,72,286394,35559,512985,122587,623,426384,1078,15726,0,13,63347,72603,55930,252751,102418,77291,9902,24,0,223077,443409,183531,303473,379659,928,304,446830,180498,594861,270083,190241,41445,1156,5,38,135782,14,516451,233087,150193,283291,445558,225143,396977,317,7,26720,62473,418722,337623,1113,264103,4142,19346,124469,13600,740453,53641,533318,312661,343387,9716,843,19778,266001,634317,1248268,485127,90519,114893,1525623,620098,279734,648055,316235,276093,13597,599569,119477,395015,1286549,6724,282014,152307,70760,96561,70422,155343,302060,544609,74259,444865,647175,480922,59546,139180,115520,103276,100902,586011,6463,265250,17015,173695,433,99498,706618,69203,78385,325288,10023,173915,136194,3158,41508,81526,220642,0,40,0,18821,28091,3682,1195,221337,15691,297484,16015,3479,223259,172885,2787,14481,23275,115847,274381,2399,970,19358,30504,38380,343109,81751,2812,741,32145,268890,166581,1676,13666,307976,895327,542336,68843,55014,85260,30170,855775,855389,296708,91420,0,96553,3763,168760,90565,1529,0,55900,71669,3168,58892,205687,89682,649799,112020,142049,14838,133103,17,133271,102175,51312,4476,270101,394092,800989,26280,3517,188997,90327,99649,129,159437,49074,4,481,211775,49321,54943,295911,123340,5207,1229923,4097,63128,20261,54927,43206,2855,14649,417596,28890,202414,0,3,299889,13760,309978,21382,504272,190440,14,36648,3207,14
234.5,410,7701,1220,749530,412,92737,40173,115923,143,0,961,31503,22882,223589,766,2866,258989,739,10582,201342,123901,46646,250081,122778,230,27,158,560944,66,301353,29030,418824,119663,458,446394,1062,16401,0,13,52889,82705,54019,254208,84252,78993,7542,23,0,208068,449015,187685,293169,375813,1006,273,416103,167486,570870,257163,183341,46554,1038,3,31,129185,20,444801,241977,133077,287969,442257,214866,374492,251,6,22813,63533,405474,308158,943,295563,6445,18315,153232,10762,699093,55536,526278,238636,440973,9866,715,19462,224094,601481,1246082,428661,98453,111592,1284819,594840,317544,633605,333047,261396,11797,591158,99200,400398,1187814,7143,261865,153975,62821,84546,65290,153407,287371,514632,68418,424817,605398,427379,53913,132198,77541,106576,88709,576687,4732,266627,16023,156552,279,83827,689132,64221,58914,276999,7593,167021,118866,3135,28711,83873,213138,0,24,0,23622,26606,2961,1226,216522,17983,286103,16129,3140,194875,160784,2306,10471,19532,113969,270144,1496,772,16852,21022,29696,344551,70566,2935,689,32157,266578,164287,1180,14144,281612,854599,514494,56303,49733,80899,32746,827171,847309,315929,86383,0,116104,2960,176124,89187,2107,0,41442,76040,3831,53195,207529,69551,697479,100277,145511,11086,120585,18,112817,97364,47135,3261,258658,364712,761689,21919,4328,174645,100407,81821,142,168636,47177,5,352,209122,47929,51519,291028,124369,5282,1083254,3916,52580,23146,51976,54972,3965,9507,427075,27443,223162,0,0,232718,8278,312589,14705,533698,185268,9,42240,3828,12
235.5,220,6665,1087,652797,587,87364,48062,136668,127,0,758,30720,31737,218021,677,2062,245291,785,12085,224809,123779,36281,269586,129820,228,21,201,521683,60,316979,23723,336001,117706,343,465944,1061,17116,0,14,43754,93650,52356,256461,68914,81019,5734,23,0,194231,451329,191970,281878,371304,1112,252,384269,154663,543564,243893,176296,52281,930,1,26,123333,28,375838,250278,117263,293169,438015,205304,347481,199,4,19565,64906,392174,279983,808,327501,9904,17506,187880,8553,654425,57811,518988,179732,554675,10162,617,19275,187310,570213,1234601,376275,107786,108592,1050516,569921,360500,618288,352333,247889,10335,580278,82126,403151,1076225,7674,242853,155638,55738,74088,60503,151813,273491,479698,63351,405252,563775,376054,48975,124565,50483,110786,77808,565053,3443,267474,15173,139900,179,70108,669569,59792,43692,233731,5734,161084,102575,3171,19413,86685,199351,0,14,0,29492,25300,2381,1275,211718,20756,274356,16361,2856,169414,149278,1917,7471,16373,111964,266518,922,620,14716,14166,22843,345278,60389,3114,657,32448,263967,161704,833,14761,257226,811542,488485,45952,44968,77095,35632,779168,832954,334517,81820,0,138769,2328,183360,88316,2892,0,29986,80710,4660,47990,208705,53538,737015,89800,149105,8182,108271,18,92379,92102,42996,2344,247129,336326,720015,18328,5371,160912,111354,66836,159,177492,45525,6,259,208219,47034,48508,285533,125694,5485,937352,3794,43634,26757,49651,69614,5550,6002,435784,26343,247024,0,0,174859,4833,312514,9941,551793,180669,7,48722,4604,10
236.5,116,5795,977,545362,838,82178,56910,157027,116,0,595,30214,43753,211481,607,1468,230261,843,13882,249360,123896,27818,289580,136841,230,17,256,482323,55,333196,19413,264861,116623,261,484600,1078,17860,0,15,35875,105263,50925,259517,56086,83379,4355,23,0,181523,450092,196361,269779,366145,1251,239,351896,142120,513455,230514,169153,58661,831,0,22,118147,41,311637,257779,102762,298848,432814,196447,316733,159,4,16869,66593,378923,253295,699,359307,15003,16895,229140,6834,607486,60481,511330,133984,683016,10616,542,19213,155409,540630,1213808,328374,118676,105862,833066,545502,408775,602186,374290,235478,9150,567051,67856,403081,957660,8333,224992,157238,49439,65010,56053,150533,260411,440851,58966,386200,522795,327735,44654,116395,31893,115972,68095,551040,2490,267796,14449,123923,115,58238,647910,55866,31991,195463,4320,156017,87544,3270,12839,89949,180593,0,8,0,36599,24157,1917,1343,206953,24105,262352,16713,2621,146752,138402,1601,5261,13724,109810,263433,562,504,12897,9335,17471,345178,51233,3356,642,33014,260956,158842,592,15528,234734,766552,464224,37465,40682,73808,38848,714811,812586,352040,77726,0,164600,1832,190376,87921,3946,0,21212,85686,5696,43259,209148,40951,766444,80467,152784,5964,96196,19,73004,86545,38948,1664,235531,309136,676839,15378,6713,147855,123137,54373,181,185846,44099,8,191,209052,46602,45866,279417,127340,5829,797400,3728,36094,31262,47901,87624,7811,3685,442995,25564,274285,0,0,127209,2739,309414,6608,556678,176608,5,56204,5569,9
237.5,59,5066,888,436510,1198,77181,66687,175751,107,0,466,29962,59779,204102,551,1035,214179,915,16024,274620,124237,21016,309805,143760,234,13,328,443355,51,349916,15916,205150,116333,203,501876,1112,18619,0,16,29161,117293,49709,263384,45449,86082,3305,24,0,169891,445135,200828,257051,360352,1429,233,319538,129938,481124,217240,161954,65720,742,0,19,113552,60,253660,264265,89565,304959,426650,188281,283256,127,3,14633,68594,365811,228235,613,390337,22358,16462,277633,5496,559310,63560,503193,99166,823025,11242,484,19269,128055,512785,1183927,285146,131291,103374,640122,521723,462354,585393,399122,224078,8195,551642,56007,400047,837604,9141,208284,158718,43855,57147,51928,149540,248115,399267,55179,367685,482889,283008,40880,107819,19562,122217,59469,534617,1790,267604,13839,108782,74,48076,624182,52398,23142,162039,3248,151741,73917,3435,8311,93646,158551,0,5,0,45115,23165,1547,1432,202254,28137,250197,17187,2428,126726,128174,1345,3660,11512,107489,260818,340,415,11346,6018,13287,344151,43088,3669,644,33856,257455,155714,423,16456,214043,720068,441618,30543,36837,70999,42413,638376,786621,368061,74092,0,193463,1444,197068,87977,5347,0,14697,90972,6986,38979,208808,31159,784236,72166,156500,4294,84426,20,55558,80843,35035,1168,223883,283302,632965,12959,8438,135515,135692,44105,209,193536,42882,10,142,211625,46610,43557,272682,129328,6331,667345,3715,29775,36871,46687,109490,11024,2200,447911,25085,305207,0,0,89600,1508,303053,4318,547419,173043,4,64799,6767,8
238.5,29,4454,816,334391,1709,72375,77324,191550,102,0,364,29946,80723,196019,507,723,197347,1003,18572,300133,124786,15638,329958,150499,242,11,423,405230,47,367034,13078,156145,116764,161,517248,1166,19378,0,18,23505,129410,48695,268067,36696,89138,2508,25,0,159276,436392,205338,243876,353947,1657,232,287713,118191,447194,204256,154742,73472,661,0,17,109480,88,202756,269526,77645,311449,419527,180791,248214,101,2,12779,70914,352920,204896,544,419941,32719,16192,333784,4454,510887,67062,494474,73100,970212,12064,441,19441,104852,486682,1145421,246598,145801,101108,476197,498700,520966,568013,427040,213609,7429,534258,46224,393971,720758,10122,192721,160017,38916,50349,48118,148810,236582,356184,51920,349724,444427,242260,37591,98985,11657,129620,51832,515798,1280,266908,13333,94605,48,39464,598458,49346,16552,133194,2439,148186,61764,3675,5271,97749,135022,0,3,0,55210,22312,1252,1545,197650,32982,237997,17791,2272,109148,118606,1137,2517,9673,104983,258604,204,346,10024,3796,10046,342112,35924,4066,662,34980,253378,152339,305,17558,195059,672563,420567,24925,33395,68635,46343,554839,755612,382149,70903,0,224984,1141,203327,88461,7188,0,9993,96574,8590,35123,207653,23612,789435,64792,160197,3054,73060,21,40633,75133,31298,811,212209,258940,589108,10976,10648,123917,148925,35711,246,200410,41856,13,106,215958,47044,41548,265345,131680,7022,549846,3755,24507,43835,45982,135650,15565,1278,449704,24896,340010,0,0,61102,806,293329,2775,524207,169930,3,74624,8248,8
239.5,14,3940,758,244948,2425,67758,88713,203230,98,0,283,30152,107447,187366,474,501,180084,1110,21593,325377,125527,11456,349695,156980,252,10,547,368342,44,384429,10774,116796,117849,130,530170,1243,20120,0,21,18794,141214,47870,273569,29546,92557,1903,28,0,149620,423915,209850,230428,346956,1946,238,256887,106941,412310,191712,147556,81919,587,0,15,105870,130,159223,273363,66956,318261,411465,173955,212848,82,2,11241,73554,340318,183323,489,447491,46948,16073,397716,3641,463122,71002,485078,53837,1118735,13110,409,19727,85364,462285,1098981,212591,162369,99046,342710,476530,584016,550157,458249,204003,6824,515139,38182,384845,610806,11308,178286,161074,34560,44481,44610,148319,225788,312837,49128,332329,407710,205685,34731,90047,6753,138291,45091,494648,911,265723,12921,81491,31,32231,570865,46674,11715,108588,1830,145285,51092,4001,3278,102215,111661,0,2,0,67035,21586,1018,1686,193167,38784,225851,18531,2147,93813,109696,968,1713,8148,102276,256717,121,292,8896,2345,7550,338991,29693,4561,696,36394,248651,148741,222,18851,177684,624525,400968,20381,30321,66686,50651,469268,720222,393910,68143,0,258500,906,209032,89352,9578,0,6681,102495,10578,31663,205670,17839,781747,58249,163819,2145,62218,22,28504,69534,27770,557,200539,236128,545886,9353,13474,113075,162706,28899,293,206327,41007,16,80,222090,47897,39811,257435,134419,7941,446354,3850,20137,52463,45771,166443,21931,722,447565,24992,378844,0,0,40343,419,280296,1753,488401,167219,2,85791,10073,8
240.5,7,3508,712,171443,3419,63331,100705,209847,97,0,219,30569,140615,178271,450,344,162704,1238,25164,349782,126442,8260,368632,163129,267,8,709,333028,41,401967,8902,85870,119520,108,540089,1348,20827,0,24,14912,152253,47223,279890,23740,96349,1445,31,0,140859,407871,214320,216873,339410,2313,251,227456,96241,377104,179727,140434,91047,519,0,14,102665,190,122902,275598,57441,325329,402493,167752,178376,66,1,9968,76515,328062,163524,446,472413,65954,16098,469135,3005,416801,75394,474921,39738,1261771,14418,387,20126,69149,439527,1045504,182876,181137,97175,238454,455287,650530,531942,492946,195193,6353,494553,31597,372740,510328,12735,164950,161828,30724,39423,41391,148041,215706,270388,46750,315507,372972,173311,32250,81157,3807,148357,39159,471290,645,264067,12597,69505,20,26209,541577,44350,8213,87831,1373,142978,41855,4430,2001,106991,89797,0,0,0,80716,20978,832,1861,188828,45707,213851,19417,2052,80508,101435,829,1154,6888,99358,255086,72,250,7935,1419,5639,334738,24333,5174,750,38110,243217,144945,164,20353,161818,576451,382717,16717,27581,65125,55347,386253,681198,402999,65795,0,293039,722,214059,90631,12639,0,4402,108737,13029,28570,202868,13453,761570,52449,167305,1489,52035,24,19144,64145,24476,380,188905,214906,503813,8022,17069,102991,176873,23401,353,211168,40320,21,61,230071,49167,38323,248994,137567,9143,357279,4004,16527,63119,46051,202045,30763,396,440781,25376,421761,0,0,25791,212,264177,1089,442389,164857,2,98407,12308,8
241.5,3,3146,678,114582,4776,59091,113114,210829,98,0,169,31188,180496,168857,433,235,145513,1391,29369,372750,127512,5860,386356,168879,285,8,920,299556,38,419498,7381,62065,121709,92,546473,1485,21480,0,29,11746,162049,46743,287025,19052,100523,1098,35,0,132932,388548,218697,203363,331344,2775,270,199744,86135,342178,168391,133410,100823,458,0,13,99811,280,93295,276084,49030,332584,392654,162160,145902,54,1,8913,79800,316201,145470,413,494208,90600,16263,547216,2506,372576,80245,463934,29488,1392068,16037,373,20637,55771,418315,986057,157131,202210,95487,160319,435025,719107,513485,531300,187122,5999,472780,26218,357803,420843,14445,152681,162221,27354,35068,38449,147954,206308,229866,44741,299258,340379,145025,30107,72460,2090,159958,33952,445910,455,261955,12353,58684,13,21233,510819,42345,5709,70506,1031,141210,33968,4982,1201,112001,70340,0,0,0,96337,20481,684,2074,184655,53934,202082,20462,1982,69024,93809,716,770,5847,96221,253636,43,217,7114,841,4183,329327,19774,5927,826,40144,237031,140980,123,22087,147362,528825,365709,13768,25143,63928,60434,309480,639343,409145,63843,0,327316,579,218279,92279,16506,0,2863,115299,16035,25815,199275,10137,729952,47311,170592,1022,42649,26,12290,59043,21434,257,177345,195281,463304,6932,21618,93657,191225,18984,432,214839,39781,28,47,239961,50862,37061,240075,141146,10702,282215,4223,13556,76230,46829,242403,42860,212,428808,26058,468674,0,0,15966,104,245363,665,389303,162787,1,112564,15029,8
242.5,1,2842,654,73089,6598,55035,125720,206064,102,0,130,32002,226738,159239,424,159,128791,1571,34299,393682,128717,4089,402440,174169,307,7,1196,268130,35,436862,6142,44110,124339,81,548834,1662,22060,0,35,9189,170130,46421,294961,15284,105087,835,40,0,125779,366342,222928,190035,322798,3358,298,173994,76655,308077,157762,126513,111197,402,0,12,97260,409,69688,274709,41645,339946,382000,157155,116327,44,0,8041,83405,304771,129104,388,512474,121567,16565,630510,2115,330953,85560,452062,22064,1502609,18024,366,21262,44820,398542,921838,134989,225640,93975,104108,415783,787906,494906,573446,179736,5747,450114,21834,340264,342949,16492,141436,162198,24396,31320,35768,148034,197563,192120,43061,283583,310034,120607,28261,64087,1118,173249,29393,418755,320,259406,12186,49035,9,17150,478858,40636,3939,56193,775,139926,27322,5685,709,117150,53767,0,0,0,113928,20087,566,2335,180670,63662,190616,21679,1937,59155,86795,624,510,4988,92861,252294,25,192,6414,490,3080,322752,15937,6846,929,42512,230072,136878,93,24075,134220,482113,349840,11398,22977,63077,65907,241486,595481,412165,62270,0,359786,468,221564,94276,21318,0,1843,122179,19702,23367,194937,7641,688496,42764,173616,693,34182,29,7530,54285,18652,173,165900,177233,424671,6037,27337,85055,205535,15449,532,217274,39377,37,36,251821,52989,36007,230742,145179,12710,220169,4516,11120,92288,48127,287168,59179,110,411353,27057,519331,0,0,9571,50,224389,400,332638,160949,1,128338,18316,9
243.5,0,2587,639,44480,8998,51159,138274,195912,107,0,100,33004,278156,149520,421,108,112786,1784,40052,412010,130035,2806,416449,178949,334,6,1555,238890,33,453887,5132,30835,127325,72,546762,1891,22549,0,42,7142,176070,46249,303676,12267,110046,636,47,0,119343,341742,226953,177009,313814,4092,337,150371,67824,275277,147877,119771,122093,352,0,12,94966,598,51252,271409,35205,347333,370596,152711,90289,36,0,7321,87329,293800,114351,371,526922,159186,17004,716889,1806,292291,91336,439269,16696,1587293,20453,366,22003,35919,380088,854132,116068,251397,92637,65276,397581,854673,476320,619459,172984,5588,426845,18266,320430,276506,18934,131171,161707,21804,28098,33336,148258,189441,157788,41678,268474,281986,99760,26681,56151,584,188392,25412,390135,224,256440,12092,40535,6,13819,446000,39201,2701,44483,583,139076,21788,6573,413,122319,40190,0,0,0,133448,19790,473,2652,176889,75103,179517,23086,1915,50708,80367,548,335,4280,89279,250985,15,171,5818,280,2250,315033,12742,7964,1067,45233,222335,132671,72,26344,122296,436747,335008,9493,21055,62553,71755,183617,550430,411973,61061,0,388733,381,223788,96600,27215,0,1177,129374,24139,21200,189919,5768,639212,38741,176311,465,26731,32,4397,49908,16133,116,154614,160720,388140,5302,34467,77161,219545,12626,662,218442,39095,50,28,265710,55564,35145,221065,149687,15287,169789,4895,9128,111839,49975,335647,80809,56,388441,28400,573274,0,0,5557,23,201908,236,275828,159279,1,145778,22255,9
244.5,0,2374,632,25819,12095,47461,150509,181164,116,0,77,34190,332601,139798,424,72,97707,2033,46727,427220,131441,1893,427963,183180,368,6,2020,211915,31,470394,4307,21207,130568,67,539955,2186,22929,0,52,5519,179525,46219,313135,9859,115401,486,57,0,113566,315312,230709,164386,304440,5011,388,128960,59656,244169,138751,113205,133419,307,0,12,92886,870,37137,266167,29625,354655,358512,148805,68138,30,0,6730,91562,283307,101118,360,537380,203273,17583,803542,1564,256811,97559,425537,12811,1641547,23409,373,22861,28728,362825,784257,99988,279354,91474,39510,380429,916811,457839,669343,166823,5515,403254,15363,298676,220844,21842,121836,160707,19535,25330,31138,148602,181910,127284,40563,253924,256231,82142,25337,48740,298,205559,21944,360413,156,253074,12069,33143,4,11118,412583,38023,1843,34990,440,138611,17235,7689,237,127367,29443,0,0,0,154777,19587,398,3039,173329,88471,168840,24700,1915,43502,74497,485,219,3697,85482,249634,9,156,5309,157,1629,306214,10108,9318,1248,48326,213839,128392,56,28920,111497,393114,321113,7963,19352,62343,77957,136153,504972,408587,60203,0,412402,314,224834,99228,34325,0,747,136876,29467,19285,184297,4364,584348,35184,178612,308,20350,35,2444,45932,13875,77,143531,145681,353857,4698,43275,69945,232983,10376,830,218344,38921,67,23,281670,58601,34463,211121,154692,18585,129544,5376,7502,135478,52419,386768,108906,28,360463,30122,629812,0,0,3125,11,178638,137,221874,157712,0,164900,26931,11
